id,date,store_nbr,family,sales,onpromotion,dcoilwtico
2895440,2017-06-17,5,LAWN AND GARDEN,20.0,0,
2895441,2017-06-17,5,LINGERIE,11.0,0,
2895442,2017-06-17,5,"LIQUOR,WINE,BEER",138.0,6,
2895443,2017-06-17,5,MAGAZINES,14.0,0,
2895444,2017-06-17,5,MEATS,294.812,33,
2895445,2017-06-17,5,PERSONAL CARE,273.0,10,
2895446,2017-06-17,5,PET SUPPLIES,5.0,0,
2895447,2017-06-17,5,PLAYERS AND ELECTRONICS,4.0,0,
2895448,2017-06-17,5,POULTRY,295.045,0,
2895449,2017-06-17,5,PREPARED FOODS,50.777,0,
2895450,2017-06-17,5,PRODUCE,1847.113,2,
2895451,2017-06-17,5,SCHOOL AND OFFICE SUPPLIES,2.0,0,
2895452,2017-06-17,5,SEAFOOD,11.6380005,0,
2897202,2017-06-18,5,AUTOMOTIVE,8.0,0,
2897203,2017-06-18,5,BABY CARE,1.0,0,
2897204,2017-06-18,5,BEAUTY,6.0,1,
2897205,2017-06-18,5,BEVERAGES,2408.0,28,
2897206,2017-06-18,5,BOOKS,0.0,0,
2897207,2017-06-18,5,BREAD/BAKERY,422.866,1,
2897208,2017-06-18,5,CELEBRATION,27.0,0,
2897209,2017-06-18,5,CLEANING,922.0,24,
2897210,2017-06-18,5,DAIRY,579.0,23,
2897211,2017-06-18,5,DELI,248.856,3,
2897212,2017-06-18,5,EGGS,123.0,3,
2897213,2017-06-18,5,FROZEN FOODS,111.0,1,
2897214,2017-06-18,5,GROCERY I,3175.0,55,
2897215,2017-06-18,5,GROCERY II,23.0,0,
2897216,2017-06-18,5,HARDWARE,0.0,0,
2897217,2017-06-18,5,HOME AND KITCHEN I,48.0,4,
2897218,2017-06-18,5,HOME AND KITCHEN II,24.0,0,
2897219,2017-06-18,5,HOME APPLIANCES,0.0,0,
2897220,2017-06-18,5,HOME CARE,197.0,12,
2897221,2017-06-18,5,LADIESWEAR,30.0,0,
2897222,2017-06-18,5,LAWN AND GARDEN,6.0,0,
2897223,2017-06-18,5,LINGERIE,3.0,0,
2897224,2017-06-18,5,"LIQUOR,WINE,BEER",124.0,4,
2897225,2017-06-18,5,MAGAZINES,12.0,0,
2897226,2017-06-18,5,MEATS,299.507,34,
2897227,2017-06-18,5,PERSONAL CARE,225.0,9,
2897228,2017-06-18,5,PET SUPPLIES,4.0,0,
2897229,2017-06-18,5,PLAYERS AND ELECTRONICS,5.0,0,
2897230,2017-06-18,5,POULTRY,238.403,0,
2897231,2017-06-18,5,PREPARED FOODS,56.117,0,
2897232,2017-06-18,5,PRODUCE,1724.178,2,
2897233,2017-06-18,5,SCHOOL AND OFFICE SUPPLIES,1.0,0,
2897234,2017-06-18,5,SEAFOOD,8.898,0,
2898984,2017-06-19,5,AUTOMOTIVE,3.0,0,44.24
2898985,2017-06-19,5,BABY CARE,0.0,0,44.24
2898986,2017-06-19,5,BEAUTY,8.0,1,44.24
2898987,2017-06-19,5,BEVERAGES,1915.0,19,44.24
2898988,2017-06-19,5,BOOKS,0.0,0,44.24
2898989,2017-06-19,5,BREAD/BAKERY,333.227,2,44.24
2898990,2017-06-19,5,CELEBRATION,9.0,0,44.24
2898991,2017-06-19,5,CLEANING,793.0,21,44.24
2898992,2017-06-19,5,DAIRY,550.0,25,44.24
2898993,2017-06-19,5,DELI,193.36101,2,44.24
2898994,2017-06-19,5,EGGS,116.0,4,44.24
2898995,2017-06-19,5,FROZEN FOODS,66.0,1,44.24
2898996,2017-06-19,5,GROCERY I,2889.0,55,44.24
2898997,2017-06-19,5,GROCERY II,12.0,0,44.24
2898998,2017-06-19,5,HARDWARE,0.0,0,44.24
2898999,2017-06-19,5,HOME AND KITCHEN I,26.0,6,44.24
2899000,2017-06-19,5,HOME AND KITCHEN II,27.0,1,44.24
2899001,2017-06-19,5,HOME APPLIANCES,1.0,0,44.24
2899002,2017-06-19,5,HOME CARE,218.0,10,44.24
2899003,2017-06-19,5,LADIESWEAR,11.0,0,44.24
2899004,2017-06-19,5,LAWN AND GARDEN,1.0,0,44.24
2899005,2017-06-19,5,LINGERIE,7.0,0,44.24
2899006,2017-06-19,5,"LIQUOR,WINE,BEER",26.0,2,44.24
2899007,2017-06-19,5,MAGAZINES,9.0,0,44.24
2899008,2017-06-19,5,MEATS,218.008,31,44.24
2899009,2017-06-19,5,PERSONAL CARE,226.0,10,44.24
2899010,2017-06-19,5,PET SUPPLIES,5.0,0,44.24
2899011,2017-06-19,5,PLAYERS AND ELECTRONICS,8.0,0,44.24
2899012,2017-06-19,5,POULTRY,226.489,0,44.24
2899013,2017-06-19,5,PREPARED FOODS,43.781,0,44.24
2899014,2017-06-19,5,PRODUCE,1682.752,2,44.24
2899015,2017-06-19,5,SCHOOL AND OFFICE SUPPLIES,1.0,0,44.24
2899016,2017-06-19,5,SEAFOOD,3.826,0,44.24
2900766,2017-06-20,5,AUTOMOTIVE,7.0,0,43.34
2900767,2017-06-20,5,BABY CARE,0.0,0,43.34
2900768,2017-06-20,5,BEAUTY,6.0,1,43.34
2900769,2017-06-20,5,BEVERAGES,1828.0,18,43.34
2900770,2017-06-20,5,BOOKS,0.0,0,43.34
2900771,2017-06-20,5,BREAD/BAKERY,317.247,0,43.34
2900772,2017-06-20,5,CELEBRATION,22.0,0,43.34
2900773,2017-06-20,5,CLEANING,804.0,19,43.34
2900774,2017-06-20,5,DAIRY,519.0,31,43.34
2900775,2017-06-20,5,DELI,206.143,3,43.34
2900776,2017-06-20,5,EGGS,91.0,4,43.34
2900777,2017-06-20,5,FROZEN FOODS,69.0,1,43.34
2900778,2017-06-20,5,GROCERY I,2862.0,50,43.34
2900779,2017-06-20,5,GROCERY II,7.0,0,43.34
2900780,2017-06-20,5,HARDWARE,0.0,0,43.34
2900781,2017-06-20,5,HOME AND KITCHEN I,43.0,4,43.34
2900782,2017-06-20,5,HOME AND KITCHEN II,24.0,2,43.34
2900783,2017-06-20,5,HOME APPLIANCES,1.0,0,43.34
2900784,2017-06-20,5,HOME CARE,181.0,11,43.34
2900785,2017-06-20,5,LADIESWEAR,5.0,0,43.34
2900786,2017-06-20,5,LAWN AND GARDEN,7.0,0,43.34
2900787,2017-06-20,5,LINGERIE,10.0,0,43.34
2900788,2017-06-20,5,"LIQUOR,WINE,BEER",30.0,2,43.34
2900789,2017-06-20,5,MAGAZINES,5.0,0,43.34
2900790,2017-06-20,5,MEATS,247.272,31,43.34
2900791,2017-06-20,5,PERSONAL CARE,208.0,9,43.34
2900792,2017-06-20,5,PET SUPPLIES,10.0,0,43.34
2900793,2017-06-20,5,PLAYERS AND ELECTRONICS,10.0,0,43.34
2900794,2017-06-20,5,POULTRY,193.671,0,43.34
2900795,2017-06-20,5,PREPARED FOODS,53.0,0,43.34
2900796,2017-06-20,5,PRODUCE,1590.868,2,43.34
2900797,2017-06-20,5,SCHOOL AND OFFICE SUPPLIES,2.0,0,43.34
2900798,2017-06-20,5,SEAFOOD,11.525,0,43.34
2902548,2017-06-21,5,AUTOMOTIVE,5.0,0,42.48
2902549,2017-06-21,5,BABY CARE,0.0,0,42.48
2902550,2017-06-21,5,BEAUTY,5.0,1,42.48
2902551,2017-06-21,5,BEVERAGES,1819.0,40,42.48
2902552,2017-06-21,5,BOOKS,0.0,0,42.48
2902553,2017-06-21,5,BREAD/BAKERY,350.868,6,42.48
2902554,2017-06-21,5,CELEBRATION,15.0,0,42.48
2902555,2017-06-21,5,CLEANING,959.0,45,42.48
2902556,2017-06-21,5,DAIRY,477.0,34,42.48
2902557,2017-06-21,5,DELI,188.106,3,42.48
2902558,2017-06-21,5,EGGS,99.0,3,42.48
2902559,2017-06-21,5,FROZEN FOODS,75.0,1,42.48
2902560,2017-06-21,5,GROCERY I,2691.0,71,42.48
2902561,2017-06-21,5,GROCERY II,6.0,0,42.48
2902562,2017-06-21,5,HARDWARE,3.0,0,42.48
2902563,2017-06-21,5,HOME AND KITCHEN I,29.0,4,42.48
2902564,2017-06-21,5,HOME AND KITCHEN II,16.0,0,42.48
2902565,2017-06-21,5,HOME APPLIANCES,0.0,0,42.48
2902566,2017-06-21,5,HOME CARE,198.0,14,42.48
2902567,2017-06-21,5,LADIESWEAR,21.0,0,42.48
2902568,2017-06-21,5,LAWN AND GARDEN,12.0,6,42.48
2902569,2017-06-21,5,LINGERIE,18.0,0,42.48
2902570,2017-06-21,5,"LIQUOR,WINE,BEER",27.0,4,42.48
2902571,2017-06-21,5,MAGAZINES,6.0,0,42.48
2902572,2017-06-21,5,MEATS,194.24901,30,42.48
2902573,2017-06-21,5,PERSONAL CARE,161.0,8,42.48
2902574,2017-06-21,5,PET SUPPLIES,1.0,0,42.48
2902575,2017-06-21,5,PLAYERS AND ELECTRONICS,7.0,0,42.48
2902576,2017-06-21,5,POULTRY,198.673,1,42.48
2902577,2017-06-21,5,PREPARED FOODS,44.718,0,42.48
2902578,2017-06-21,5,PRODUCE,2014.318,170,42.48
2902579,2017-06-21,5,SCHOOL AND OFFICE SUPPLIES,0.0,0,42.48
2902580,2017-06-21,5,SEAFOOD,7.6029997,0,42.48
2904330,2017-06-22,5,AUTOMOTIVE,5.0,0,42.53
2904331,2017-06-22,5,BABY CARE,0.0,0,42.53
2904332,2017-06-22,5,BEAUTY,1.0,0,42.53
2904333,2017-06-22,5,BEVERAGES,1396.0,25,42.53
2904334,2017-06-22,5,BOOKS,0.0,0,42.53
2904335,2017-06-22,5,BREAD/BAKERY,326.617,5,42.53
2904336,2017-06-22,5,CELEBRATION,27.0,0,42.53
2904337,2017-06-22,5,CLEANING,2282.0,45,42.53
2904338,2017-06-22,5,DAIRY,459.0,32,42.53
2904339,2017-06-22,5,DELI,203.415,1,42.53
2904340,2017-06-22,5,EGGS,65.0,0,42.53
2904341,2017-06-22,5,FROZEN FOODS,95.571,0,42.53
2904342,2017-06-22,5,GROCERY I,2652.0,54,42.53
2904343,2017-06-22,5,GROCERY II,18.0,0,42.53
2904344,2017-06-22,5,HARDWARE,0.0,0,42.53
2904345,2017-06-22,5,HOME AND KITCHEN I,20.0,2,42.53
2904346,2017-06-22,5,HOME AND KITCHEN II,17.0,1,42.53
2904347,2017-06-22,5,HOME APPLIANCES,1.0,0,42.53
2904348,2017-06-22,5,HOME CARE,198.0,11,42.53
2904349,2017-06-22,5,LADIESWEAR,5.0,0,42.53
2904350,2017-06-22,5,LAWN AND GARDEN,8.0,0,42.53
2904351,2017-06-22,5,LINGERIE,7.0,0,42.53
2904352,2017-06-22,5,"LIQUOR,WINE,BEER",29.0,2,42.53
2904353,2017-06-22,5,MAGAZINES,10.0,0,42.53
2904354,2017-06-22,5,MEATS,231.419,0,42.53
2904355,2017-06-22,5,PERSONAL CARE,153.0,5,42.53
2904356,2017-06-22,5,PET SUPPLIES,3.0,0,42.53
2904357,2017-06-22,5,PLAYERS AND ELECTRONICS,9.0,0,42.53
2904358,2017-06-22,5,POULTRY,180.01799,0,42.53
2904359,2017-06-22,5,PREPARED FOODS,53.753,0,42.53
2904360,2017-06-22,5,PRODUCE,1378.832,2,42.53
2904361,2017-06-22,5,SCHOOL AND OFFICE SUPPLIES,0.0,0,42.53
2904362,2017-06-22,5,SEAFOOD,6.0,0,42.53
2906112,2017-06-23,5,AUTOMOTIVE,8.0,0,42.86
2906113,2017-06-23,5,BABY CARE,0.0,0,42.86
2906114,2017-06-23,5,BEAUTY,3.0,1,42.86
2906115,2017-06-23,5,BEVERAGES,1739.0,24,42.86
2906116,2017-06-23,5,BOOKS,0.0,0,42.86
2906117,2017-06-23,5,BREAD/BAKERY,314.126,6,42.86
2906118,2017-06-23,5,CELEBRATION,34.0,0,42.86
2906119,2017-06-23,5,CLEANING,940.0,39,42.86
2906120,2017-06-23,5,DAIRY,513.0,27,42.86
2906121,2017-06-23,5,DELI,295.934,66,42.86
2906122,2017-06-23,5,EGGS,69.0,19,42.86
2906123,2017-06-23,5,FROZEN FOODS,114.0,0,42.86
2906124,2017-06-23,5,GROCERY I,2698.0,55,42.86
2906125,2017-06-23,5,GROCERY II,22.0,0,42.86
2906126,2017-06-23,5,HARDWARE,1.0,0,42.86
2906127,2017-06-23,5,HOME AND KITCHEN I,20.0,1,42.86
2906128,2017-06-23,5,HOME AND KITCHEN II,29.0,1,42.86
2906129,2017-06-23,5,HOME APPLIANCES,2.0,0,42.86
2906130,2017-06-23,5,HOME CARE,312.0,12,42.86
2906131,2017-06-23,5,LADIESWEAR,11.0,0,42.86
2906132,2017-06-23,5,LAWN AND GARDEN,9.0,0,42.86
2906133,2017-06-23,5,LINGERIE,5.0,0,42.86
2906134,2017-06-23,5,"LIQUOR,WINE,BEER",83.0,5,42.86
2906135,2017-06-23,5,MAGAZINES,10.0,0,42.86
2906136,2017-06-23,5,MEATS,290.654,34,42.86
2906137,2017-06-23,5,PERSONAL CARE,180.0,4,42.86
2906138,2017-06-23,5,PET SUPPLIES,3.0,0,42.86
2906139,2017-06-23,5,PLAYERS AND ELECTRONICS,5.0,0,42.86
2906140,2017-06-23,5,POULTRY,346.68,26,42.86
2906141,2017-06-23,5,PREPARED FOODS,59.376,0,42.86
2906142,2017-06-23,5,PRODUCE,1686.005,3,42.86
2906143,2017-06-23,5,SCHOOL AND OFFICE SUPPLIES,0.0,0,42.86
2906144,2017-06-23,5,SEAFOOD,9.918,4,42.86
2907894,2017-06-24,5,AUTOMOTIVE,9.0,0,
2907895,2017-06-24,5,BABY CARE,0.0,0,
2907896,2017-06-24,5,BEAUTY,4.0,1,
2907897,2017-06-24,5,BEVERAGES,1889.0,25,
2907898,2017-06-24,5,BOOKS,0.0,0,
2907899,2017-06-24,5,BREAD/BAKERY,366.57,6,
2907900,2017-06-24,5,CELEBRATION,30.0,0,
2907901,2017-06-24,5,CLEANING,1959.0,43,
2907902,2017-06-24,5,DAIRY,609.0,29,
2907903,2017-06-24,5,DELI,256.495,2,
2907904,2017-06-24,5,EGGS,83.0,1,
2907905,2017-06-24,5,FROZEN FOODS,156.327,0,
2907906,2017-06-24,5,GROCERY I,3134.0,54,
2907907,2017-06-24,5,GROCERY II,41.0,0,
2907908,2017-06-24,5,HARDWARE,3.0,0,
2907909,2017-06-24,5,HOME AND KITCHEN I,24.0,1,
2907910,2017-06-24,5,HOME AND KITCHEN II,25.0,0,
2907911,2017-06-24,5,HOME APPLIANCES,0.0,0,
2907912,2017-06-24,5,HOME CARE,242.0,13,
2907913,2017-06-24,5,LADIESWEAR,14.0,0,
2907914,2017-06-24,5,LAWN AND GARDEN,5.0,0,
2907915,2017-06-24,5,LINGERIE,12.0,0,
2907916,2017-06-24,5,"LIQUOR,WINE,BEER",114.0,3,
2907917,2017-06-24,5,MAGAZINES,7.0,0,
2907918,2017-06-24,5,MEATS,254.683,1,
2907919,2017-06-24,5,PERSONAL CARE,230.0,6,
2907920,2017-06-24,5,PET SUPPLIES,8.0,0,
2907921,2017-06-24,5,PLAYERS AND ELECTRONICS,5.0,0,
2907922,2017-06-24,5,POULTRY,225.753,0,
2907923,2017-06-24,5,PREPARED FOODS,59.57,0,
2907924,2017-06-24,5,PRODUCE,1645.325,1,
2907925,2017-06-24,5,SCHOOL AND OFFICE SUPPLIES,1.0,0,
2907926,2017-06-24,5,SEAFOOD,9.851,0,
2909676,2017-06-25,5,AUTOMOTIVE,10.0,0,
2909677,2017-06-25,5,BABY CARE,2.0,0,
2909678,2017-06-25,5,BEAUTY,5.0,1,
2909679,2017-06-25,5,BEVERAGES,2069.0,26,
2909680,2017-06-25,5,BOOKS,0.0,0,
2909681,2017-06-25,5,BREAD/BAKERY,396.667,5,
2909682,2017-06-25,5,CELEBRATION,19.0,0,
2909683,2017-06-25,5,CLEANING,927.0,47,
2909684,2017-06-25,5,DAIRY,599.0,24,
2909685,2017-06-25,5,DELI,281.325,1,
2909686,2017-06-25,5,EGGS,95.0,0,
2909687,2017-06-25,5,FROZEN FOODS,109.0,0,
2909688,2017-06-25,5,GROCERY I,3101.0,56,
2909689,2017-06-25,5,GROCERY II,10.0,0,
2909690,2017-06-25,5,HARDWARE,0.0,0,
2909691,2017-06-25,5,HOME AND KITCHEN I,20.0,1,
2909692,2017-06-25,5,HOME AND KITCHEN II,25.0,1,
2909693,2017-06-25,5,HOME APPLIANCES,1.0,0,
2909694,2017-06-25,5,HOME CARE,242.0,14,
2909695,2017-06-25,5,LADIESWEAR,22.0,0,
2909696,2017-06-25,5,LAWN AND GARDEN,9.0,0,
2909697,2017-06-25,5,LINGERIE,10.0,0,
2909698,2017-06-25,5,"LIQUOR,WINE,BEER",48.0,3,
2909699,2017-06-25,5,MAGAZINES,9.0,0,
2909700,2017-06-25,5,MEATS,264.772,0,
2909701,2017-06-25,5,PERSONAL CARE,246.0,5,
2909702,2017-06-25,5,PET SUPPLIES,3.0,0,
2909703,2017-06-25,5,PLAYERS AND ELECTRONICS,5.0,0,
2909704,2017-06-25,5,POULTRY,231.316,0,
2909705,2017-06-25,5,PREPARED FOODS,86.673,0,
2909706,2017-06-25,5,PRODUCE,1739.897,1,
2909707,2017-06-25,5,SCHOOL AND OFFICE SUPPLIES,2.0,0,
2909708,2017-06-25,5,SEAFOOD,10.854,0,
2911458,2017-06-26,5,AUTOMOTIVE,9.0,0,43.24
2911459,2017-06-26,5,BABY CARE,1.0,0,43.24
2911460,2017-06-26,5,BEAUTY,7.0,1,43.24
2911461,2017-06-26,5,BEVERAGES,1972.0,24,43.24
2911462,2017-06-26,5,BOOKS,0.0,0,43.24
2911463,2017-06-26,5,BREAD/BAKERY,424.518,6,43.24
2911464,2017-06-26,5,CELEBRATION,12.0,0,43.24
2911465,2017-06-26,5,CLEANING,1091.0,47,43.24
2911466,2017-06-26,5,DAIRY,568.0,24,43.24
2911467,2017-06-26,5,DELI,209.033,1,43.24
2911468,2017-06-26,5,EGGS,92.0,0,43.24
2911469,2017-06-26,5,FROZEN FOODS,100.36,0,43.24
2911470,2017-06-26,5,GROCERY I,2881.0,45,43.24
2911471,2017-06-26,5,GROCERY II,10.0,0,43.24
2911472,2017-06-26,5,HARDWARE,4.0,0,43.24
2911473,2017-06-26,5,HOME AND KITCHEN I,38.0,3,43.24
2911474,2017-06-26,5,HOME AND KITCHEN II,27.0,1,43.24
2911475,2017-06-26,5,HOME APPLIANCES,0.0,0,43.24
2911476,2017-06-26,5,HOME CARE,264.0,12,43.24
2911477,2017-06-26,5,LADIESWEAR,17.0,0,43.24
2911478,2017-06-26,5,LAWN AND GARDEN,7.0,0,43.24
2911479,2017-06-26,5,LINGERIE,11.0,0,43.24
2911480,2017-06-26,5,"LIQUOR,WINE,BEER",25.0,1,43.24
2911481,2017-06-26,5,MAGAZINES,7.0,0,43.24
2911482,2017-06-26,5,MEATS,270.576,0,43.24
2911483,2017-06-26,5,PERSONAL CARE,253.0,7,43.24
2911484,2017-06-26,5,PET SUPPLIES,4.0,0,43.24
2911485,2017-06-26,5,PLAYERS AND ELECTRONICS,8.0,0,43.24
2911486,2017-06-26,5,POULTRY,205.182,0,43.24
2911487,2017-06-26,5,PREPARED FOODS,65.631,0,43.24
2911488,2017-06-26,5,PRODUCE,1614.241,1,43.24
2911489,2017-06-26,5,SCHOOL AND OFFICE SUPPLIES,0.0,0,43.24
2911490,2017-06-26,5,SEAFOOD,6.205,0,43.24
2913240,2017-06-27,5,AUTOMOTIVE,5.0,0,44.25
2913241,2017-06-27,5,BABY CARE,1.0,0,44.25
2913242,2017-06-27,5,BEAUTY,5.0,0,44.25
2913243,2017-06-27,5,BEVERAGES,1446.0,26,44.25
2913244,2017-06-27,5,BOOKS,0.0,0,44.25
2913245,2017-06-27,5,BREAD/BAKERY,450.068,4,44.25
2913246,2017-06-27,5,CELEBRATION,9.0,0,44.25
2913247,2017-06-27,5,CLEANING,819.0,40,44.25
2913248,2017-06-27,5,DAIRY,473.0,23,44.25
2913249,2017-06-27,5,DELI,169.212,1,44.25
2913250,2017-06-27,5,EGGS,64.0,0,44.25
2913251,2017-06-27,5,FROZEN FOODS,97.634,0,44.25
2913252,2017-06-27,5,GROCERY I,2542.0,55,44.25
2913253,2017-06-27,5,GROCERY II,10.0,0,44.25
2913254,2017-06-27,5,HARDWARE,0.0,0,44.25
2913255,2017-06-27,5,HOME AND KITCHEN I,18.0,3,44.25
2913256,2017-06-27,5,HOME AND KITCHEN II,15.0,1,44.25
2913257,2017-06-27,5,HOME APPLIANCES,0.0,0,44.25
2913258,2017-06-27,5,HOME CARE,198.0,7,44.25
2913259,2017-06-27,5,LADIESWEAR,7.0,0,44.25
2913260,2017-06-27,5,LAWN AND GARDEN,8.0,0,44.25
2913261,2017-06-27,5,LINGERIE,10.0,0,44.25
2913262,2017-06-27,5,"LIQUOR,WINE,BEER",45.0,3,44.25
2913263,2017-06-27,5,MAGAZINES,2.0,0,44.25
2913264,2017-06-27,5,MEATS,184.642,1,44.25
2913265,2017-06-27,5,PERSONAL CARE,194.0,4,44.25
2913266,2017-06-27,5,PET SUPPLIES,2.0,0,44.25
2913267,2017-06-27,5,PLAYERS AND ELECTRONICS,4.0,0,44.25
2913268,2017-06-27,5,POULTRY,238.122,0,44.25
2913269,2017-06-27,5,PREPARED FOODS,37.957,0,44.25
2913270,2017-06-27,5,PRODUCE,1276.708,1,44.25
2913271,2017-06-27,5,SCHOOL AND OFFICE SUPPLIES,0.0,0,44.25
2913272,2017-06-27,5,SEAFOOD,14.118,0,44.25
2915022,2017-06-28,5,AUTOMOTIVE,6.0,0,44.74
2915023,2017-06-28,5,BABY CARE,1.0,0,44.74
2915024,2017-06-28,5,BEAUTY,8.0,1,44.74
2915025,2017-06-28,5,BEVERAGES,1454.0,24,44.74
2915026,2017-06-28,5,BOOKS,0.0,0,44.74
2915027,2017-06-28,5,BREAD/BAKERY,304.141,5,44.74
2915028,2017-06-28,5,CELEBRATION,7.0,0,44.74
2915029,2017-06-28,5,CLEANING,973.0,47,44.74
2915030,2017-06-28,5,DAIRY,554.0,26,44.74
2915031,2017-06-28,5,DELI,183.888,1,44.74
2915032,2017-06-28,5,EGGS,87.0,0,44.74
2915033,2017-06-28,5,FROZEN FOODS,90.604996,0,44.74
2915034,2017-06-28,5,GROCERY I,2698.0,49,44.74
2915035,2017-06-28,5,GROCERY II,10.0,0,44.74
2915036,2017-06-28,5,HARDWARE,2.0,0,44.74
2915037,2017-06-28,5,HOME AND KITCHEN I,37.0,3,44.74
2915038,2017-06-28,5,HOME AND KITCHEN II,19.0,1,44.74
2915039,2017-06-28,5,HOME APPLIANCES,3.0,0,44.74
2915040,2017-06-28,5,HOME CARE,243.0,14,44.74
2915041,2017-06-28,5,LADIESWEAR,9.0,0,44.74
2915042,2017-06-28,5,LAWN AND GARDEN,8.0,4,44.74
2915043,2017-06-28,5,LINGERIE,7.0,0,44.74
2915044,2017-06-28,5,"LIQUOR,WINE,BEER",45.0,1,44.74
2915045,2017-06-28,5,MAGAZINES,3.0,0,44.74
2915046,2017-06-28,5,MEATS,229.289,0,44.74
2915047,2017-06-28,5,PERSONAL CARE,168.0,6,44.74
2915048,2017-06-28,5,PET SUPPLIES,6.0,0,44.74
2915049,2017-06-28,5,PLAYERS AND ELECTRONICS,9.0,0,44.74
2915050,2017-06-28,5,POULTRY,202.267,0,44.74
2915051,2017-06-28,5,PREPARED FOODS,57.461998,0,44.74
2915052,2017-06-28,5,PRODUCE,2036.717,174,44.74
2915053,2017-06-28,5,SCHOOL AND OFFICE SUPPLIES,2.0,0,44.74
2915054,2017-06-28,5,SEAFOOD,8.094,0,44.74
2916804,2017-06-29,5,AUTOMOTIVE,8.0,0,44.88
2916805,2017-06-29,5,BABY CARE,1.0,0,44.88
2916806,2017-06-29,5,BEAUTY,6.0,1,44.88
2916807,2017-06-29,5,BEVERAGES,1267.0,24,44.88
2916808,2017-06-29,5,BOOKS,0.0,0,44.88
2916809,2017-06-29,5,BREAD/BAKERY,239.85,4,44.88
2916810,2017-06-29,5,CELEBRATION,32.0,0,44.88
2916811,2017-06-29,5,CLEANING,1201.0,41,44.88
2916812,2017-06-29,5,DAIRY,455.0,25,44.88
2916813,2017-06-29,5,DELI,175.087,1,44.88
2916814,2017-06-29,5,EGGS,52.0,0,44.88
2916815,2017-06-29,5,FROZEN FOODS,91.647,0,44.88
2916816,2017-06-29,5,GROCERY I,2399.0,49,44.88
2916817,2017-06-29,5,GROCERY II,11.0,0,44.88
2916818,2017-06-29,5,HARDWARE,1.0,0,44.88
2916819,2017-06-29,5,HOME AND KITCHEN I,13.0,3,44.88
2916820,2017-06-29,5,HOME AND KITCHEN II,35.0,2,44.88
2916821,2017-06-29,5,HOME APPLIANCES,1.0,0,44.88
2916822,2017-06-29,5,HOME CARE,175.0,14,44.88
2916823,2017-06-29,5,LADIESWEAR,10.0,0,44.88
2916824,2017-06-29,5,LAWN AND GARDEN,3.0,0,44.88
2916825,2017-06-29,5,LINGERIE,3.0,0,44.88
2916826,2017-06-29,5,"LIQUOR,WINE,BEER",75.0,4,44.88
2916827,2017-06-29,5,MAGAZINES,3.0,0,44.88
2916828,2017-06-29,5,MEATS,168.58,0,44.88
2916829,2017-06-29,5,PERSONAL CARE,170.0,5,44.88
2916830,2017-06-29,5,PET SUPPLIES,0.0,0,44.88
2916831,2017-06-29,5,PLAYERS AND ELECTRONICS,6.0,0,44.88
2916832,2017-06-29,5,POULTRY,173.95801,0,44.88
2916833,2017-06-29,5,PREPARED FOODS,64.943,0,44.88
2916834,2017-06-29,5,PRODUCE,1306.344,7,44.88
2916835,2017-06-29,5,SCHOOL AND OFFICE SUPPLIES,2.0,0,44.88
2916836,2017-06-29,5,SEAFOOD,15.037,0,44.88
2918586,2017-06-30,5,AUTOMOTIVE,8.0,0,46.02
2918587,2017-06-30,5,BABY CARE,0.0,0,46.02
2918588,2017-06-30,5,BEAUTY,6.0,1,46.02
2918589,2017-06-30,5,BEVERAGES,1677.0,24,46.02
2918590,2017-06-30,5,BOOKS,0.0,0,46.02
2918591,2017-06-30,5,BREAD/BAKERY,307.339,4,46.02
2918592,2017-06-30,5,CELEBRATION,18.0,0,46.02
2918593,2017-06-30,5,CLEANING,967.0,43,46.02
2918594,2017-06-30,5,DAIRY,525.0,24,46.02
2918595,2017-06-30,5,DELI,219.53,53,46.02
2918596,2017-06-30,5,EGGS,69.0,19,46.02
2918597,2017-06-30,5,FROZEN FOODS,160.764,0,46.02
2918598,2017-06-30,5,GROCERY I,2599.0,47,46.02
2918599,2017-06-30,5,GROCERY II,12.0,0,46.02
2918600,2017-06-30,5,HARDWARE,0.0,0,46.02
2918601,2017-06-30,5,HOME AND KITCHEN I,32.0,1,46.02
2918602,2017-06-30,5,HOME AND KITCHEN II,21.0,1,46.02
2918603,2017-06-30,5,HOME APPLIANCES,0.0,0,46.02
2918604,2017-06-30,5,HOME CARE,207.0,12,46.02
2918605,2017-06-30,5,LADIESWEAR,9.0,0,46.02
2918606,2017-06-30,5,LAWN AND GARDEN,10.0,0,46.02
2918607,2017-06-30,5,LINGERIE,11.0,0,46.02
2918608,2017-06-30,5,"LIQUOR,WINE,BEER",74.0,4,46.02
2918609,2017-06-30,5,MAGAZINES,4.0,0,46.02
2918610,2017-06-30,5,MEATS,348.422,36,46.02
2918611,2017-06-30,5,PERSONAL CARE,214.0,6,46.02
2918612,2017-06-30,5,PET SUPPLIES,7.0,1,46.02
2918613,2017-06-30,5,PLAYERS AND ELECTRONICS,9.0,0,46.02
2918614,2017-06-30,5,POULTRY,277.889,25,46.02
2918615,2017-06-30,5,PREPARED FOODS,61.33,0,46.02
2918616,2017-06-30,5,PRODUCE,1517.953,9,46.02
2918617,2017-06-30,5,SCHOOL AND OFFICE SUPPLIES,1.0,0,46.02
2918618,2017-06-30,5,SEAFOOD,7.1940002,3,46.02
2920368,2017-07-01,5,AUTOMOTIVE,5.0,0,
